,coef,SE,t,p-value
name[T.MYC4],-7.2157876002597385,1.247261101581536,-5.785306373388915,0.028602060908464805
name[T.NAC025],-5840.970545186621,438.94342801673235,-13.306886884211343,0.005599987266302154
name[T.NAC043],-22.34583714210621,2.357781510639524,-9.477484254274744,0.010950509108368213
name[T.NAC055],-1180.1936723134722,94.49925951578889,-12.488919790067625,0.006350354457924037
name[T.NAC058],-35.471995576171864,2.777968141993131,-12.769043330612671,0.006077293068893137
name[T.NAC080],-6.255999230675041,1.3198431604793623,-4.739956547869585,0.04174227224806482
name[T.NAC083],-17.78477706751153,1.5680215549955954,-11.342176394738074,0.007683853266926483
name[T.NAC92],-0.49040738741959,1.2591706754348886,-0.38946855814460146,0.7344887177133356
name[T.NTL9],-13.243466885335998,1.7318151610142396,-7.647159571914099,0.016673656802543346
name[T.NUC],-5.921061997982907,1.2475769973658577,-4.746049350448651,0.04164176379465757
name[T.O2],-2.4114693855084246,1.2634230593188596,-1.9086792565021753,0.19651873588368263
name[T.OBP1],-2.447433985441218,1.263271073916226,-1.937378315688023,0.1922985938835267
name[T.OBP3],-2.4114693855779015,1.2634230593188889,-1.908679256557122,0.19651873587548477
name[T.OBP4],-1.5193631857412642,1.2629692149541754,-1.2030088839468598,0.35206165747196594
name[T.OJ1058_F05.8],-4.936000192329748,1.2519084739191584,-3.9427803990154064,0.05871854887370757
name[T.OJ1581_H09.2],-3.523610215898586,1.2676208823952608,-2.7797035098068683,0.10871917576703792
name[T.Os05g0497200],-376.9047992089878,28.28046429582145,-13.32739078349138,0.005582913523428002
name[T.OsI_08196],-1.9869029869643668,1.2610758961841537,-1.575561782583006,0.2558159138527554
name[T.OsRR22],-6.287716800485244,1.2472713401992863,-5.041177968124086,0.03716918443686803
name[T.P0510F09.23],1.29564619313917,1.2511213190446262,1.0355879748964263,0.40919369671367334
name[T.PBF],-2.3755047848419597,1.2635757483419343,-1.8799860538310427,0.2008626803041276
name[T.PEND],-2.6272570040627374,1.2625217098961534,-2.080959862685322,0.1729184464526344
name[T.PHYPADRAFT_140773],-516.2268856981887,49.25645369754883,-10.480390830976082,0.008981793657004392
name[T.PHYPADRAFT_143875],-152.63346833333486,10.395603374472744,-14.682502095851296,0.00460670883341097
name[T.PHYPADRAFT_153324],5.526371987855885,1.2590399116045194,4.389354091891401,0.0481832826798266
name[T.PHYPADRAFT_173530],-3.058832186580142,1.2607952162994085,-2.4261134140072302,0.1360631699962938
name[T.PHYPADRAFT_182268],-2.706194987888712,1.2583967616358185,-2.1505101335216947,0.16447665765509023
name[T.PHYPADRAFT_28324],-1.879009186683942,1.2615022220031005,-1.4895012897403552,0.274803024658626
name[T.PHYPADRAFT_38837],-8.644601029284814,1.3146221747360964,-6.575730423092987,0.022354072048165353
name[T.PHYPADRAFT_48267],-62.7553181693293,5.345988752435585,-11.738767340417342,0.007178912849137701
name[T.PHYPADRAFT_64121],-5.410548794966473,1.2491421338954152,-4.331411652966845,0.04938645308583971
name[T.PHYPADRAFT_72483],-1.8070799863230216,1.2617899737563916,-1.4321559244469848,0.28845004033467087
name[T.PI],-4.208778797300324,1.24742490938206,-3.373973668190767,0.07773947617817055
name[T.PIF1],-24.493942571171754,2.731133099913533,-8.968417750107905,0.012205623729711438
name[T.PIF3],-2.41146937855681,1.2634230593428504,-1.9086792509637256,0.1965187367099995
name[T.PIF4],-2.3755047847680912,1.263575748327544,-1.879986053793993,0.20086268030981896
name[T.PIF5],-3.0588321872612707,1.2607952163015557,-2.4261134145433356,0.13606316994787734
name[T.PIF7],-2.8790091866837497,1.2615022220031007,-2.2822069881987677,0.149971433222335
name[T.PLT1],-2.720212591996062,1.252415489354134,-2.171972971524702,0.1619852573071366
name[T.PLT3],-2.4114693855780622,1.263423059318889,-1.908679256557249,0.19651873587546578
name[T.POPTR_0002s00440g],-302.72455871701334,24.19072737736878,-12.514074256412071,0.006325091957991618
name[T.PTF1],-2.4474339854415454,1.2632710739162258,-1.9373783156882824,0.19229859388348908
name[T.PUCHI],-2.375504785500925,1.2635757483308823,-1.8799860543689946,0.20086268022149073
name[T.RAMOSA1],-19.354122457038,1.4850568891989449,-13.032579827617118,0.005836121464299124
name[T.RAP2-10],-6.863150401529512,1.2474585458202863,-5.501706188574417,0.031485379043554786
name[T.RAP2-3],-8.56049540645434,1.250826737506347,-6.84386985804331,0.020689657390160383
name[T.RAP2-6],-24.610121687704947,1.7571883780368067,-14.005397483450379,0.005059451320568502
name[T.RAP21],1.0490616133764097,1.2612172975628644,0.8317849869357029,0.493027575574964
name[T.RAP210],-2.3755047855008438,1.263575748330883,-1.8799860543689293,0.20086268022150078
name[T.RAP211],-2.3755047855011617,1.263575748330883,-1.8799860543691809,0.20086268022146214
name[T.RAP212],-2.375504785500916,1.2635757483308827,-1.8799860543689868,0.20086268022149192
name[T.RAP26],-2.4114693855779454,1.2634230593188893,-1.9086792565571562,0.19651873587547963
name[T.RAV1],-2.375504785501328,1.2635757483308823,-1.8799860543693134,0.20086268022144177
name[T.RAV1(var.2)],-2.375504785500915,1.2635757483308827,-1.879986054368986,0.20086268022149206
name[T.RAX3],-2.3755047855009823,1.2635757483308823,-1.8799860543690399,0.20086268022148382
name[T.REF6],-3.346548987209097,1.2597008361174626,-2.6566220258482414,0.11728150289593796
name[T.RVE1],-2.993911788560119,1.2574047604939367,-2.3810246967603685,0.14022137756485484
name[T.SEP1],-0.7132037898802789,1.2551248336475296,-0.5682333507876113,0.6271686032321958
name[T.SEP3],-2.5193631857182814,1.2629692149541787,-1.994793820694739,0.18421373829320575
name[T.SGR5],4.958867779382597,1.2812485585247577,3.870340182151921,0.060739050541716216
name[T.SIZF2],-15.08502621331588,1.2613594062417337,-11.959340167971844,0.006919262105585316
name[T.SMZ],-13.920706077698,1.6369188912008008,-8.504212488797252,0.01354679097469992
name[T.SOC1],-2.3755047896415946,1.2635757482698697,-1.879986057736717,0.20086267970416197
name[T.SOL1],-2.5912923860768706,1.2626701734631225,-2.052232198508134,0.17657743526213787
name[T.SPL1],-8.517522004768429,1.249038436707569,-6.819263326451652,0.02083459693644252
name[T.SPL11],2.3166725986100065,1.2473799375064965,1.8572309277644936,0.20439907281351066
name[T.SPL12],-1.3965311912178575,1.2532247589061174,-1.1143501445317963,0.381086214712285
name[T.SPL13],-2.375504785501104,1.263575748330883,-1.8799860543691351,0.2008626802214691
name[T.SPL14],-3.8332740127775438,1.26037950718519,-3.041364915031353,0.09323616603019172
name[T.SPL15],-2.37550478550114,1.2635757483308827,-1.879986054369164,0.20086268022146467
name[T.SPL3],-2.393487084881657,1.0988738175225274,-2.178127321549901,0.1612803877529881
name[T.SPL4],-1.3965311911673925,1.2532247589061125,-1.1143501444915325,0.3810862147260815
name[T.SPL5],-12.55348660482315,1.249089921245276,-10.050106394508406,0.009755889345254128
name[T.SPL7],-1.3965311912095069,1.2532247589061172,-1.1143501445251331,0.38108621471456805
name[T.SPL8],-2.5553277859661274,1.2628193418987967,-2.023510173770298,0.18034135659877312
name[T.SPL9],-2.6632215861479582,1.2623739514458556,-2.1096930771564533,0.1693609871844323
name[T.SPT],-2.3825135873965975,1.2595672305860417,-1.8915334803431492,0.19909922615174344
name[T.STZ],-2.3755047855009206,1.263575748330883,-1.8799860543689901,0.20086268022149137
name[T.SVP],-2.4395045917717857,1.250826737486124,-1.9503137554243786,0.19043612997191403
name[T.StBRC1],-2.598301187649547,1.2587805171352495,-2.064141565809104,0.1750479384874415
name[T.T11I18.17],-590.5061084375943,48.41435477011804,-12.196921992277842,0.006654987749506955
name[T.TBP3],-2.411469385577972,1.263423059318889,-1.9086792565571775,0.19651873587547644
name[T.TCP1],-22.7414477426953,2.3667035337258153,-9.608912742397552,0.010657739700513268
name[T.TCP14],-13.179467077531612,1.6587633711975804,-7.94535694866255,0.015473936087265166
name[T.TCP15],-1.7421595883128111,1.2582702669958068,-1.3845670791159344,0.30042259489693257
name[T.TCP16],-2.483398585486417,1.2631197923772457,-1.96608318583351,0.18819822717014775
name[T.TCP17],-2.55532778596574,1.2628193418987976,-2.02351017376999,0.18034135659881406
name[T.TCP19],-2.41146938557811,1.2634230593188889,-1.9086792565572872,0.19651873587546015
name[T.TCP2],-8.668389207104157,1.2510465864834217,-6.928910002840271,0.020200105364588425
name[T.TCP20],-1.1438584000838166,1.2472537882315593,-0.9171015641537207,0.45590333549743556
name[T.TCP23],-2.5553277859656576,1.2628193418987979,-2.023510173769924,0.18034135659882283
name[T.TCP24],-1.5912923860768895,1.262670173463122,-1.2602597412374572,0.33469860058434064
name[T.TCP3],-1.519363185741194,1.2629692149541754,-1.2030088839468043,0.35206165747198326
name[T.TCP4],-29.4433957005383,1.8894078747701017,-15.583398425351062,0.004092636311726771
name[T.TCP5],-3.6342657878196984,1.2586518869216508,-2.8874272748346708,0.10193280364603019
name[T.TCP7],-2.3755047855010276,1.2635757483308827,-1.8799860543690752,0.20086268022147832
name[T.TCX2],5.1704083496292235,1.4364054875540866,3.5995465030096776,0.0692578355559389
name[T.TGA1],-2.375504785501037,1.2635757483308827,-1.8799860543690825,0.2008626802214773
name[T.TGA10],-1.6272569859256032,1.2625217098958117,-1.288894260725141,0.3263990492421631
name[T.TGA1A],-76.43900149000689,4.312139157430133,-17.726469090937584,0.003167294132076759
name[T.TGA2],-0.10180558847535524,1.2570445313700305,-0.08098805247925397,0.9428264733718514
name[T.TGA3],-2.6552921933485054,1.2504066200588508,-2.1235429745433794,0.16768175493682458
name[T.TGA4],-7.503504400665594,1.2473196068362244,-6.015703080061355,0.0265378978111261
name[T.TGA5],-6.007929392130984,1.2517452528542277,-4.799642242246746,0.04077279062814185
name[T.TGA6],2.316672598609781,1.2473799375064967,1.8572309277643124,0.20439907281353914
name[T.TGA7],-3.0658409885589477,1.2571638936420435,-2.4386963418724266,0.13493335546372215
name[T.TGA9],-2.4114693855780365,1.2634230593188887,-1.9086792565572293,0.19651873587546875
name[T.TINY],-35.22392573797675,2.310154340037537,-15.247433960366651,0.004273811629329297
name[T.TRB2],3.482477995231751,1.2490384367075693,2.7881271647744215,0.1081658097526893
name[T.TRP1],-2.447433985441417,1.2632710739162252,-1.9373783156881819,0.19229859388350365
name[T.TRP2],-2.0588321865803807,1.2607952162994083,-1.6329631965318767,0.24407699889623446
name[T.TSAR1],-3.3825135873963323,1.2595672305860417,-2.685456961136201,0.11519249737641739
name[T.TSAR2],-2.346548987208868,1.2597008361174629,-1.8627827496258484,0.20352866674606374
name[T.TSO1],-0.4096282043241324,1.248888352647193,-0.32799425461520904,0.7740698564677291
name[T.UIF1],-3.2026905868667064,1.2602423546176924,-2.5413291143022056,0.12618802568137094
name[T.UNE10],2.3166725986101433,1.2473799375064965,1.8572309277646033,0.20439907281349345
name[T.WRKY11],-2.043893992332948,1.2516647274805046,-1.6329404731625967,0.24408150718153684
name[T.WRKY12],-0.4096282043243316,1.2488883526471926,-0.3279942546153687,0.7740698564676247
name[T.WRKY14],-2.483398585486564,1.2631197923772461,-1.9660831858336256,0.1881982271701315
name[T.WRKY15],-2.897273820530284,1.2803797057864108,-2.262823916559014,0.15199304126831278
name[T.WRKY17],-3.8930267902382223,1.2545996462999558,-3.103003258226217,0.09004907672610032
name[T.WRKY18],-2.1667259870833315,1.2603795071922907,-1.7191060111014351,0.22773461990436644
name[T.WRKY2],-2.101805588475981,1.2570445313700305,-1.672021583981007,0.2364844966545607
name[T.WRKY20],-2.447433985441244,1.2632710739162252,-1.9373783156880449,0.19229859388352352
name[T.WRKY21],-1738.846045005056,143.58906916848952,-12.109877548998307,0.0067500322182688375
name[T.WRKY22],-2.8070799863203506,1.2617899737564129,-2.2246808460234715,0.15608217877063527
name[T.WRKY23],-198.19141071310628,12.918488032381946,-15.341687836557387,0.004221790443869539
name[T.WRKY24],-2.375504785501043,1.2635757483308827,-1.8799860543690874,0.2008626802214765
name[T.WRKY25],-2.5534866048355305,1.2490899212452646,-2.0442776467925254,0.17760912341836613
name[T.WRKY26],-2.4114693855780165,1.263423059318889,-1.9086792565572126,0.19651873587547125
name[T.WRKY27],-2.3755047855010427,1.2635757483308827,-1.879986054369087,0.20086268022147652
name[T.WRKY28],-2.4114693856195752,1.2634230593188898,-1.9086792565901054,0.19651873587056373
name[T.WRKY29],-2.9149737862680234,1.261359406248602,-2.3109779590397803,0.1470384430632223
name[T.WRKY3],-0.727221393723327,1.250272386122657,-0.5816503681878354,0.6196264587778783
name[T.WRKY30],1.719292001487137,1.2473941970577769,1.3783068780842682,0.3020430084459518
name[T.WRKY31],-2.5193631857409273,1.2629692149541754,-1.9947938207126752,0.1842137382907522
name[T.WRKY33],-2.5553277859657704,1.2628193418987979,-2.0235101737700134,0.18034135659881095
name[T.WRKY38],-2.1798230001438434,1.2472570792442925,-1.7476934277772056,0.22262770187580744
name[T.WRKY40],-13.092035015151293,1.2656246164574885,-10.344327097394954,0.00921635301058071
name[T.WRKY42],-2.3105843873897993,1.259835151514302,-1.8340370838299862,0.20808932725323803
name[T.WRKY43],4.942088403702796,1.2483137766507548,3.959011344857937,0.058279256987550945
name[T.WRKY45],-5.921061997982994,1.2475769973658577,-4.74604935044872,0.041641763794656436
name[T.WRKY46],-2.4833985854865404,1.2631197923772457,-1.9660831858336076,0.18819822717013399
name[T.WRKY47],-1.9939117885598978,1.257404760493937,-1.5857358355925457,0.2536832040272993
name[T.WRKY48],-2.1798230001440153,1.2472570792442927,-1.7476934277773433,0.2226277018757832
name[T.WRKY50],-0.7272213936605878,1.250272386122691,-0.5816503681376392,0.619626458805955
name[T.WRKY55],-2.6632215861477357,1.2623739514458554,-2.1096930771562774,0.1693609871844538
name[T.WRKY57],5.958867779382473,1.281248558524757,4.650828865121671,0.043254173120515556
name[T.WRKY59],-2.5263719877011606,1.2590399116117188,-2.0065861013628297,0.18261010806639166
name[T.WRKY6],-2.8070799863203857,1.2617899737564124,-2.2246808460235004,0.1560821787706321
name[T.WRKY60],-10.506830840431956,1.3717946482514292,-7.65918634674992,0.01662263192731047
name[T.WRKY62],-1.1307613867839328,1.2605173684862048,-0.8970613297791366,0.46435450692469704
name[T.WRKY63],1.7192920014872648,1.2473941970577769,1.3783068780843708,0.30204300844592513
name[T.WRKY65],-2.4474339854411378,1.2632710739162256,-1.93737831568796,0.19229859388353582
name[T.WRKY7],-3.778124188069433,1.2581444846454886,-3.002933473999218,0.09530534529644445
name[T.WRKY70],-2.4114693855391414,1.263423059318894,-1.9086792565264357,0.19651873588006302
name[T.WRKY71],-2.5193631857412195,1.2629692149541756,-1.9947938207129061,0.18421373829072063
name[T.WRKY75],-9.105132028109429,1.3101652459770146,-6.949605827255449,0.020083567994709596
name[T.WRKY8],-5.165805396503348,1.2481986835553125,-4.138608271713044,0.05372220427865418
name[T.ZAP1],-2.771115386259526,1.2619349092708845,-2.1959257691512866,0.15926537581251046
name[T.abi4],-1.6991861687453125,1.2622268983192133,-1.3461812381022429,0.310529845563955
name[T.bHLH130],-2.663221586147593,1.2623739514458554,-2.1096930771561646,0.16936098718446757
name[T.bHLH18],-3.957947188558702,1.257526264663885,-3.1474071753217756,0.08784875383460329
name[T.bHLH31],-2.3755047855008966,1.2635757483308827,-1.8799860543689715,0.20086268022149428
name[T.bHLH69],-2.771115386259595,1.2619349092708847,-2.1959257691513407,0.15926537581250436
name[T.bHLH74],-2.9149737862680802,1.2613594062486029,-2.310977959039824,0.14703844306321795
name[T.bHLH77],-2.6632215861476296,1.2623739514458552,-2.1096930771561935,0.16936098718446402
name[T.bHLH80],-2.4474339854414144,1.2632710739162256,-1.9373783156881792,0.192298593883504
name[T.bZIP14],-8.501663219757281,1.2780461979601099,-6.652078174737963,0.021860494901263804
name[T.bZIP16],-2.4114693855780422,1.2634230593188887,-1.9086792565572337,0.19651873587546814
name[T.bZIP28],-2.375504785500924,1.2635757483308827,-1.8799860543689932,0.20086268022149095
name[T.bZIP3],-4.720212591995892,1.2524154893541342,-3.76888710824719,0.06374278623023341
name[T.bZIP42],-2.411469385578039,1.2634230593188887,-1.9086792565572313,0.19651873587546848
name[T.bZIP43],-3.634265787819578,1.2586518869216512,-2.8874272748345744,0.10193280364603599
name[T.bZIP44],-5.971964792150507,1.2518265017139454,-4.770601024961492,0.04124033272532666
name[T.bZIP48],-2.4474339854412857,1.2632710739162258,-1.9373783156880768,0.19229859388351886
name[T.bZIP50],-2.4474339854411977,1.2632710739162252,-1.9373783156880082,0.19229859388352877
name[T.bZIP52],-1.7711153862597127,1.2619349092708845,-1.403491870498313,0.2955889406274981
name[T.bZIP53],-4.720212591995949,1.252415489354134,-3.7688871082472364,0.063742786230232
name[T.bZIP68],-2.8459107305702056,1.1641075136189143,-2.4447146825150132,0.13439758317248243
name[T.bZIP910],-5.580601215825756,1.284602711605891,-4.344223443876595,0.049116663775900675
name[T.bZIP911],-2304.144503992873,193.9190157629263,-11.881993598862843,0.00700869011100855
name[T.dof4.2],-2.375504785500952,1.263575748330883,-1.879986054369015,0.20086268022148762
name[T.dof4.5],-2.375504785500933,1.2635757483308832,-1.8799860543689997,0.20086268022148995
name[T.id1],-0.15178778521258415,1.2514274936545016,-0.12129171364880549,0.9145475183183931
name[T.myb.Ph3],-44.88126786127545,3.843031184488475,-11.67861141549632,0.007252255083224842
name[T.squamosa],-546.9027868016346,45.15967195325578,-12.110424260117012,0.00674942894329101
vigna_genome,0.0359646000679482,0.0009550722513534734,37.65641815787365,0.0007044706010004701
