,coef,SE,t,p-value
name[T.MYB118],0.004763616275635626,0.6800845886084482,0.007004446734166814,0.9950471689647264
name[T.MYB119],0.11829647343180387,0.6844896719121569,0.17282433656206472,0.8786971588742001
name[T.MYB15],0.16831444549001315,0.688980352140939,0.24429498601374117,0.8297783980702176
name[T.MYB24],0.1254418980077424,0.6850368063069476,0.18311701919200973,0.8715887062475272
name[T.MYB27],0.16831444549001637,0.6889803521409393,0.24429498601374572,0.8297783980702145
name[T.MYB3],0.158787212727256,0.6880066364006774,0.23079314112136326,0.8389353082529981
name[T.MYB33],0.1651387012320218,0.6886496322929041,0.23980075424157515,0.8328216023878829
name[T.MYB3R1],0.16672657334386362,0.6888142246366912,0.24204867928185142,0.8312988492773589
name[T.MYB3R4],0.16116902089897014,0.6882448749611342,0.23417394994488192,0.8366384495766923
name[T.MYB3R5],0.07383605385610836,0.6817997215802158,0.10829581109974291,0.923646837509492
name[T.MYB4],4.16247250691152,1.981570881419182,2.1005922856165498,0.1704768986194185
name[T.MYB46],4.756261628222362,0.6986166711402393,6.808113554546994,0.020900768881462556
name[T.MYB52],0.1548175324247889,0.687617276745872,0.22515073087962273,0.8427744754526618
name[T.MYB55],-0.0531937163913047,0.6809718674390532,-0.07811441108624875,0.944848837325801
name[T.MYB56],0.15005391600576104,0.6871627778662099,0.21836735172372276,0.8473994120499442
name[T.MYB57],0.16831444549001223,0.6889803521409393,0.2442949860137397,0.8297783980702186
name[T.MYB59],2.0012284312998325,0.9442937006782104,2.119286012246519,0.16819546740242888
name[T.MYB62],0.16355082910907176,0.6884865762101302,0.23755122432358808,0.8343466412545921
name[T.MYB65],0.10638743249380694,0.6836482159547572,0.15561721659030484,0.8906222111768676
name[T.MYB70],0.12702977014829267,0.6851626863487207,0.1854008875253308,0.8700140343173546
name[T.MYB73],0.06986637354006223,0.6816197090796425,0.10250051841135777,0.9277108136352357
name[T.MYB77],0.16831444549001798,0.6889803521409392,0.24429498601374808,0.8297783980702129
name[T.MYB81],-0.06510275736507473,0.6814167650574676,-0.09554029296532535,0.9325964498842729
name[T.MYB98],0.14211455534817607,0.6864362179753122,0.2070324257763556,0.855149896283008
name[T.MYC2],0.15164178813794404,0.6873127325897166,0.22062997082357974,0.8458556183983934
name[T.MYC3],2.174740988603372,1.3769117023346227,1.5794338772166652,0.25500153868557673
name[T.MYC4],-0.004763616472363203,0.6800845886085449,-0.007004447023435095,0.9950471687601905
name[T.NAC025],49.114924315002256,239.33934946472715,0.20521040282279454,0.856398271435479
name[T.NAC043],-0.6632960543170832,1.2856096182738932,-0.5159389326968857,0.6572717876110163
name[T.NAC055],7.451141565277066,51.52689356712541,0.1446068460457503,0.8982779169338726
name[T.NAC058],4.936560169375747,1.5147215916695032,3.2590544668573354,0.08264541986667186
